flight_id,airline,origin_airport,dest_airport,flight_date,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_min,arrival_delay_min,delay_cause
AA028_AMA_20234,American Airlines Inc.,AMA,XXX,2023-04-15,2023-04-15T18:27:00,2023-04-15T18:27:00,2023-04-15T20:27:00,2023-04-15T20:27:00,-15,-15,LATE_AIRCRAFT
AA029_AMA_20234,American Airlines Inc.,AMA,XXX,2023-04-02,2023-04-02T05:06:00,2023-04-02T05:24:00,2023-04-02T07:06:00,2023-04-02T07:22:00,18,16,CARRIER
AA030_AMA_20234,American Airlines Inc.,AMA,XXX,2023-04-13,2023-04-13T10:07:00,2023-04-13T10:28:00,2023-04-13T12:07:00,2023-04-13T12:32:00,21,25,LATE_AIRCRAFT
AA031_AMA_20234,American Airlines Inc.,AMA,XXX,2023-04-08,2023-04-08T02:08:00,2023-04-08T02:42:00,2023-04-08T04:08:00,2023-04-08T04:43:00,34,35,CARRIER
AA032_AMA_20234,American Airlines Inc.,AMA,XXX,2023-04-21,2023-04-21T02:34:00,2023-04-21T02:34:00,2023-04-21T04:34:00,2023-04-21T04:34:00,-12,-15,LATE_AIRCRAFT
AA033_AMA_20234,American Airlines Inc.,AMA,XXX,2023-04-25,2023-04-25T21:15:00,2023-04-25T21:15:00,2023-04-25T23:15:00,2023-04-25T23:16:00,-4,1,LATE_AIRCRAFT
AA034_AMA_20234,American Airlines Inc.,AMA,XXX,2023-04-15,2023-04-15T22:05:00,2023-04-15T22:23:00,2023-04-15T00:05:00,2023-04-15T00:28:00,18,23,CARRIER
AA035_AMA_20234,American Airlines Inc.,AMA,XXX,2023-04-13,2023-04-13T13:45:00,2023-04-13T13:54:00,2023-04-13T15:45:00,2023-04-13T15:52:00,9,7,CARRIER
AA036_AMA_20234,American Airlines Inc.,AMA,XXX,2023-04-09,2023-04-09T12:38:00,2023-04-09T12:48:00,2023-04-09T14:38:00,2023-04-09T14:39:00,70,61,LATE_AIRCRAFT
AA037_AMA_20234,American Airlines Inc.,AMA,XXX,2023-04-09,2023-04-09T06:18:00,2023-04-09T06:40:00,2023-04-09T08:18:00,2023-04-09T08:42:00,22,24,LATE_AIRCRAFT
AA038_AMA_20234,American Airlines Inc.,AMA,XXX,2023-04-27,2023-04-27T09:33:00,2023-04-27T09:33:00,2023-04-27T11:33:00,2023-04-27T11:33:00,-7,-7,LATE_AIRCRAFT
AA039_AMA_20234,American Airlines Inc.,AMA,XXX,2023-04-09,2023-04-09T04:37:00,2023-04-09T04:41:00,2023-04-09T06:37:00,2023-04-09T06:41:00,4,4,LATE_AIRCRAFT
9E000_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-02,2023-01-02T05:35:00,2023-01-02T05:57:00,2023-01-02T07:35:00,2023-01-02T07:52:00,22,17,CARRIER
9E001_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-04,2023-01-04T16:50:00,2023-01-04T16:58:00,2023-01-04T18:50:00,2023-01-04T18:03:00,8,13,CARRIER
9E002_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-13,2023-01-13T03:44:00,2023-01-13T03:44:00,2023-01-13T05:44:00,2023-01-13T05:44:00,-15,-15,CARRIER
9E003_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-26,2023-01-26T19:22:00,2023-01-26T19:37:00,2023-01-26T21:22:00,2023-01-26T21:37:00,15,15,CARRIER
9E004_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-01,2023-01-01T09:35:00,2023-01-01T09:35:00,2023-01-01T11:35:00,2023-01-01T11:35:00,-3,-3,CARRIER
9E005_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-21,2023-01-21T08:26:00,2023-01-21T08:29:00,2023-01-21T10:26:00,2023-01-21T10:26:00,3,-4,NAS
9E006_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-19,2023-01-19T02:44:00,2023-01-19T02:00:00,2023-01-19T04:44:00,2023-01-19T04:53:00,16,9,LATE_AIRCRAFT
9E007_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-02,2023-01-02T01:35:00,2023-01-02T01:41:00,2023-01-02T03:35:00,2023-01-02T03:37:00,6,2,LATE_AIRCRAFT
9E008_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-05,2023-01-05T05:57:00,2023-01-05T05:07:00,2023-01-05T07:57:00,2023-01-05T07:06:00,10,9,LATE_AIRCRAFT
9E009_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-06,2023-01-06T18:41:00,2023-01-06T18:41:00,2023-01-06T20:41:00,2023-01-06T20:41:00,-8,0,LATE_AIRCRAFT
9E010_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-04,2023-01-04T01:35:00,2023-01-04T01:35:00,2023-01-04T03:35:00,2023-01-04T03:36:00,-1,1,NAS
9E011_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-09,2023-01-09T09:54:00,2023-01-09T09:57:00,2023-01-09T11:54:00,2023-01-09T11:03:00,3,9,WEATHER
9E012_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-14,2023-01-14T02:14:00,2023-01-14T02:14:00,2023-01-14T04:14:00,2023-01-14T04:14:00,-2,-3,WEATHER
9E013_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-09,2023-01-09T11:38:00,2023-01-09T11:48:00,2023-01-09T13:38:00,2023-01-09T13:46:00,10,8,CARRIER
9E014_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-09,2023-01-09T01:38:00,2023-01-09T01:48:00,2023-01-09T03:38:00,2023-01-09T03:52:00,10,14,NAS
9E015_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-07,2023-01-07T10:11:00,2023-01-07T10:11:00,2023-01-07T12:11:00,2023-01-07T12:11:00,-2,-1,CARRIER
9E016_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-16,2023-01-16T02:18:00,2023-01-16T02:18:00,2023-01-16T04:18:00,2023-01-16T04:18:00,-6,-4,LATE_AIRCRAFT
9E017_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-18,2023-01-18T16:33:00,2023-01-18T16:33:00,2023-01-18T18:33:00,2023-01-18T18:33:00,-7,-8,CARRIER
9E018_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-02,2023-01-02T13:41:00,2023-01-02T13:02:00,2023-01-02T15:41:00,2023-01-02T15:06:00,21,25,WEATHER
9E019_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-20,2023-01-20T08:14:00,2023-01-20T08:14:00,2023-01-20T10:14:00,2023-01-20T10:14:00,-5,-6,CARRIER
9E020_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-11,2023-01-11T22:27:00,2023-01-11T22:44:00,2023-01-11T00:27:00,2023-01-11T00:41:00,17,14,CARRIER
9E021_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-11,2023-01-11T09:11:00,2023-01-11T09:34:00,2023-01-11T11:11:00,2023-01-11T11:24:00,23,13,CARRIER
9E022_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-04,2023-01-04T03:02:00,2023-01-04T03:04:00,2023-01-04T05:02:00,2023-01-04T05:10:00,2,8,CARRIER
9E023_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-19,2023-01-19T17:33:00,2023-01-19T17:35:00,2023-01-19T19:33:00,2023-01-19T19:36:00,2,3,CARRIER
9E024_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-02,2023-01-02T02:33:00,2023-01-02T02:41:00,2023-01-02T04:33:00,2023-01-02T04:37:00,8,4,NAS
9E025_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-27,2023-01-27T16:17:00,2023-01-27T16:24:00,2023-01-27T18:17:00,2023-01-27T18:24:00,7,7,NAS
9E026_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-20,2023-01-20T01:21:00,2023-01-20T01:21:00,2023-01-20T03:21:00,2023-01-20T03:21:00,-6,-1,CARRIER
9E027_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-01,2023-01-01T02:30:00,2023-01-01T02:30:00,2023-01-01T04:30:00,2023-01-01T04:30:00,-11,-5,LATE_AIRCRAFT
9E028_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-22,2023-01-22T05:37:00,2023-01-22T05:50:00,2023-01-22T07:37:00,2023-01-22T07:48:00,13,11,CARRIER
9E029_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-23,2023-01-23T15:32:00,2023-01-23T15:59:00,2023-01-23T17:32:00,2023-01-23T17:46:00,27,14,CARRIER
9E030_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-08,2023-01-08T12:15:00,2023-01-08T12:18:00,2023-01-08T14:15:00,2023-01-08T14:20:00,3,5,LATE_AIRCRAFT
9E031_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-25,2023-01-25T05:13:00,2023-01-25T05:14:00,2023-01-25T07:13:00,2023-01-25T07:13:00,1,-3,CARRIER
9E032_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-04,2023-01-04T12:07:00,2023-01-04T12:15:00,2023-01-04T14:07:00,2023-01-04T14:15:00,8,8,NAS
9E033_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-10,2023-01-10T12:52:00,2023-01-10T12:00:00,2023-01-10T14:52:00,2023-01-10T14:04:00,8,12,NAS
9E034_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-06,2023-01-06T20:06:00,2023-01-06T20:06:00,2023-01-06T22:06:00,2023-01-06T22:06:00,-15,-15,CARRIER
9E035_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-18,2023-01-18T05:02:00,2023-01-18T05:02:00,2023-01-18T07:02:00,2023-01-18T07:02:00,-8,-12,CARRIER
9E036_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-11,2023-01-11T15:03:00,2023-01-11T15:09:00,2023-01-11T17:03:00,2023-01-11T17:08:00,6,5,LATE_AIRCRAFT
9E037_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-26,2023-01-26T22:41:00,2023-01-26T22:51:00,2023-01-26T00:41:00,2023-01-26T00:51:00,10,10,LATE_AIRCRAFT
9E038_STL_20231,Endeavor Air Inc.,STL,XXX,2023-01-20,2023-01-20T14:25:00,2023-01-20T14:25:00,2023-01-20T16:25:00,2023-01-20T16:30:00,-3,5,CARRIER
OO000_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-13,2019-11-13T10:32:00,2019-11-13T10:09:00,2019-11-13T12:32:00,2019-11-13T12:07:00,37,35,LATE_AIRCRAFT
OO001_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-14,2019-11-14T03:57:00,2019-11-14T03:33:00,2019-11-14T05:57:00,2019-11-14T05:38:00,36,41,LATE_AIRCRAFT
OO002_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-18,2019-11-18T05:08:00,2019-11-18T05:59:00,2019-11-18T07:08:00,2019-11-18T07:48:00,51,40,LATE_AIRCRAFT
OO003_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-09,2019-11-09T13:12:00,2019-11-09T13:24:00,2019-11-09T15:12:00,2019-11-09T15:26:00,12,14,LATE_AIRCRAFT
OO004_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-08,2019-11-08T10:40:00,2019-11-08T10:00:00,2019-11-08T12:40:00,2019-11-08T12:50:00,20,10,LATE_AIRCRAFT
OO005_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-26,2019-11-26T03:07:00,2019-11-26T03:07:00,2019-11-26T05:07:00,2019-11-26T05:08:00,-5,1,LATE_AIRCRAFT
OO006_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-23,2019-11-23T15:08:00,2019-11-23T15:42:00,2019-11-23T17:08:00,2019-11-23T17:40:00,34,32,CARRIER
OO007_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-27,2019-11-27T14:29:00,2019-11-27T14:00:00,2019-11-27T16:29:00,2019-11-27T16:59:00,31,30,NAS
OO008_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-20,2019-11-20T01:22:00,2019-11-20T01:36:00,2019-11-20T03:22:00,2019-11-20T03:39:00,14,17,LATE_AIRCRAFT
OO009_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-06,2019-11-06T20:55:00,2019-11-06T20:00:00,2019-11-06T22:55:00,2019-11-06T22:00:00,5,5,CARRIER
OO010_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-05,2019-11-05T20:02:00,2019-11-05T20:16:00,2019-11-05T22:02:00,2019-11-05T22:21:00,14,19,LATE_AIRCRAFT
OO011_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-13,2019-11-13T19:08:00,2019-11-13T19:22:00,2019-11-13T21:08:00,2019-11-13T21:20:00,14,12,LATE_AIRCRAFT
OO012_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-12,2019-11-12T14:24:00,2019-11-12T14:01:00,2019-11-12T16:24:00,2019-11-12T16:53:00,37,29,LATE_AIRCRAFT
OO013_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-26,2019-11-26T15:14:00,2019-11-26T15:36:00,2019-11-26T17:14:00,2019-11-26T17:36:00,22,22,LATE_AIRCRAFT
OO014_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-15,2019-11-15T07:11:00,2019-11-15T07:36:00,2019-11-15T09:11:00,2019-11-15T09:35:00,25,24,LATE_AIRCRAFT
OO015_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-12,2019-11-12T10:52:00,2019-11-12T10:05:00,2019-11-12T12:52:00,2019-11-12T12:58:00,13,6,CARRIER
OO016_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-07,2019-11-07T04:16:00,2019-11-07T04:19:00,2019-11-07T06:16:00,2019-11-07T06:23:00,3,7,LATE_AIRCRAFT
OO017_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-27,2019-11-27T04:30:00,2019-11-27T04:31:00,2019-11-27T06:30:00,2019-11-27T06:31:00,1,1,LATE_AIRCRAFT
OO018_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-22,2019-11-22T02:18:00,2019-11-22T02:18:00,2019-11-22T04:18:00,2019-11-22T04:18:00,-6,-6,CARRIER
OO019_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-23,2019-11-23T10:46:00,2019-11-23T10:13:00,2019-11-23T12:46:00,2019-11-23T12:05:00,27,19,LATE_AIRCRAFT
OO020_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-13,2019-11-13T03:41:00,2019-11-13T03:59:00,2019-11-13T05:41:00,2019-11-13T05:00:00,18,19,LATE_AIRCRAFT
OO021_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-24,2019-11-24T22:17:00,2019-11-24T22:06:00,2019-11-24T00:17:00,2019-11-24T00:02:00,49,45,LATE_AIRCRAFT
OO022_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-20,2019-11-20T13:25:00,2019-11-20T13:37:00,2019-11-20T15:25:00,2019-11-20T15:45:00,12,20,LATE_AIRCRAFT
OO023_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-06,2019-11-06T22:05:00,2019-11-06T22:40:00,2019-11-06T00:05:00,2019-11-06T00:36:00,35,31,LATE_AIRCRAFT
OO024_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-09,2019-11-09T03:49:00,2019-11-09T03:09:00,2019-11-09T05:49:00,2019-11-09T05:10:00,20,21,LATE_AIRCRAFT
OO025_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-10,2019-11-10T03:04:00,2019-11-10T03:04:00,2019-11-10T05:04:00,2019-11-10T05:08:00,-2,4,LATE_AIRCRAFT
OO026_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-17,2019-11-17T01:45:00,2019-11-17T01:47:00,2019-11-17T03:45:00,2019-11-17T03:50:00,2,5,CARRIER
OO027_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-24,2019-11-24T09:45:00,2019-11-24T09:51:00,2019-11-24T11:45:00,2019-11-24T11:58:00,6,13,NAS
OO028_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-22,2019-11-22T07:39:00,2019-11-22T07:14:00,2019-11-22T09:39:00,2019-11-22T09:16:00,35,37,CARRIER
OO029_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-16,2019-11-16T06:08:00,2019-11-16T06:40:00,2019-11-16T08:08:00,2019-11-16T08:37:00,32,29,LATE_AIRCRAFT
OO030_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-23,2019-11-23T15:30:00,2019-11-23T15:00:00,2019-11-23T17:30:00,2019-11-23T17:00:00,30,30,LATE_AIRCRAFT
OO031_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-18,2019-11-18T12:03:00,2019-11-18T12:20:00,2019-11-18T14:03:00,2019-11-18T14:25:00,17,22,LATE_AIRCRAFT
OO032_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-27,2019-11-27T09:02:00,2019-11-27T09:02:00,2019-11-27T11:02:00,2019-11-27T11:02:00,-4,-9,CARRIER
OO033_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-17,2019-11-17T00:07:00,2019-11-17T00:32:00,2019-11-17T02:07:00,2019-11-17T02:34:00,25,27,LATE_AIRCRAFT
OO034_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-12,2019-11-12T22:35:00,2019-11-12T22:51:00,2019-11-12T00:35:00,2019-11-12T00:01:00,16,26,LATE_AIRCRAFT
OO035_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-18,2019-11-18T06:11:00,2019-11-18T06:56:00,2019-11-18T08:11:00,2019-11-18T08:54:00,45,43,LATE_AIRCRAFT
OO036_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-06,2019-11-06T17:49:00,2019-11-06T17:14:00,2019-11-06T19:49:00,2019-11-06T19:09:00,25,20,LATE_AIRCRAFT
OO037_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-05,2019-11-05T20:34:00,2019-11-05T20:54:00,2019-11-05T22:34:00,2019-11-05T22:50:00,20,16,CARRIER
OO038_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-23,2019-11-23T07:51:00,2019-11-23T07:55:00,2019-11-23T09:51:00,2019-11-23T09:54:00,4,3,LATE_AIRCRAFT
OO039_CKB_201911,SkyWest Airlines Inc.,CKB,XXX,2019-11-01,2019-11-01T18:09:00,2019-11-01T18:20:00,2019-11-01T20:09:00,2019-11-01T20:12:00,11,3,LATE_AIRCRAFT
9E000_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-27,2022-08-27T17:35:00,2022-08-27T17:44:00,2022-08-27T19:35:00,2022-08-27T19:48:00,9,13,LATE_AIRCRAFT
9E001_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-12,2022-08-12T15:22:00,2022-08-12T15:43:00,2022-08-12T17:22:00,2022-08-12T17:37:00,21,15,LATE_AIRCRAFT
9E002_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-25,2022-08-25T04:31:00,2022-08-25T04:39:00,2022-08-25T06:31:00,2022-08-25T06:43:00,8,12,LATE_AIRCRAFT
9E003_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-01,2022-08-01T15:08:00,2022-08-01T15:26:00,2022-08-01T17:08:00,2022-08-01T17:19:00,18,11,LATE_AIRCRAFT
9E004_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-10,2022-08-10T01:48:00,2022-08-10T01:23:00,2022-08-10T03:48:00,2022-08-10T03:21:00,35,33,LATE_AIRCRAFT
9E005_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-17,2022-08-17T04:19:00,2022-08-17T04:21:00,2022-08-17T06:19:00,2022-08-17T06:29:00,2,10,LATE_AIRCRAFT
9E006_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-11,2022-08-11T17:03:00,2022-08-11T17:29:00,2022-08-11T19:03:00,2022-08-11T19:19:00,26,16,LATE_AIRCRAFT
9E007_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-11,2022-08-11T07:29:00,2022-08-11T07:35:00,2022-08-11T09:29:00,2022-08-11T09:35:00,6,6,LATE_AIRCRAFT
9E008_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-06,2022-08-06T04:34:00,2022-08-06T04:34:00,2022-08-06T06:34:00,2022-08-06T06:35:00,-5,1,LATE_AIRCRAFT
9E009_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-20,2022-08-20T10:36:00,2022-08-20T10:54:00,2022-08-20T12:36:00,2022-08-20T12:51:00,18,15,LATE_AIRCRAFT
9E010_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-09,2022-08-09T17:52:00,2022-08-09T17:02:00,2022-08-09T19:52:00,2022-08-09T19:52:00,10,-1,LATE_AIRCRAFT
9E011_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-05,2022-08-05T14:32:00,2022-08-05T14:36:00,2022-08-05T16:32:00,2022-08-05T16:36:00,4,4,LATE_AIRCRAFT
9E012_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-23,2022-08-23T11:17:00,2022-08-23T11:24:00,2022-08-23T13:17:00,2022-08-23T13:24:00,7,7,LATE_AIRCRAFT
9E013_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-04,2022-08-04T13:38:00,2022-08-04T13:02:00,2022-08-04T15:38:00,2022-08-04T15:03:00,24,25,LATE_AIRCRAFT
9E014_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-13,2022-08-13T11:57:00,2022-08-13T11:13:00,2022-08-13T13:57:00,2022-08-13T13:17:00,16,20,LATE_AIRCRAFT
9E015_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-10,2022-08-10T03:46:00,2022-08-10T03:12:00,2022-08-10T05:46:00,2022-08-10T05:12:00,26,26,LATE_AIRCRAFT
9E016_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-05,2022-08-05T13:12:00,2022-08-05T13:29:00,2022-08-05T15:12:00,2022-08-05T15:27:00,17,15,LATE_AIRCRAFT
9E017_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-19,2022-08-19T18:54:00,2022-08-19T18:00:00,2022-08-19T20:54:00,2022-08-19T20:00:00,6,6,LATE_AIRCRAFT
9E018_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-27,2022-08-27T04:04:00,2022-08-27T04:04:00,2022-08-27T06:04:00,2022-08-27T06:04:00,-7,-2,LATE_AIRCRAFT
9E019_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-25,2022-08-25T18:57:00,2022-08-25T18:57:00,2022-08-25T20:57:00,2022-08-25T20:57:00,-4,-1,LATE_AIRCRAFT
9E020_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-09,2022-08-09T13:44:00,2022-08-09T13:51:00,2022-08-09T15:44:00,2022-08-09T15:59:00,7,15,LATE_AIRCRAFT
9E021_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-11,2022-08-11T05:11:00,2022-08-11T05:13:00,2022-08-11T07:11:00,2022-08-11T07:14:00,2,3,LATE_AIRCRAFT
9E022_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-12,2022-08-12T14:42:00,2022-08-12T14:46:00,2022-08-12T16:42:00,2022-08-12T16:42:00,4,-3,LATE_AIRCRAFT
9E023_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-08,2022-08-08T13:48:00,2022-08-08T13:08:00,2022-08-08T15:48:00,2022-08-08T15:00:00,20,12,LATE_AIRCRAFT
9E024_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-05,2022-08-05T02:27:00,2022-08-05T02:44:00,2022-08-05T04:27:00,2022-08-05T04:39:00,17,12,LATE_AIRCRAFT
9E025_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-26,2022-08-26T21:11:00,2022-08-26T21:17:00,2022-08-26T23:11:00,2022-08-26T23:17:00,6,6,LATE_AIRCRAFT
9E026_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-05,2022-08-05T09:25:00,2022-08-05T09:33:00,2022-08-05T11:25:00,2022-08-05T11:34:00,8,9,CARRIER
9E027_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-22,2022-08-22T14:32:00,2022-08-22T14:49:00,2022-08-22T16:32:00,2022-08-22T16:46:00,17,14,LATE_AIRCRAFT
9E028_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-11,2022-08-11T16:22:00,2022-08-11T16:52:00,2022-08-11T18:22:00,2022-08-11T18:43:00,30,21,LATE_AIRCRAFT
9E029_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-18,2022-08-18T13:45:00,2022-08-18T13:05:00,2022-08-18T15:45:00,2022-08-18T15:06:00,20,21,LATE_AIRCRAFT
9E030_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-23,2022-08-23T12:49:00,2022-08-23T12:57:00,2022-08-23T14:49:00,2022-08-23T14:07:00,8,18,LATE_AIRCRAFT
9E031_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-21,2022-08-21T11:24:00,2022-08-21T11:33:00,2022-08-21T13:24:00,2022-08-21T13:37:00,9,13,LATE_AIRCRAFT
9E032_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-07,2022-08-07T11:52:00,2022-08-07T11:11:00,2022-08-07T13:52:00,2022-08-07T13:08:00,19,16,LATE_AIRCRAFT
9E033_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-21,2022-08-21T14:13:00,2022-08-21T14:27:00,2022-08-21T16:13:00,2022-08-21T16:27:00,14,14,LATE_AIRCRAFT
9E034_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-02,2022-08-02T08:53:00,2022-08-02T08:06:00,2022-08-02T10:53:00,2022-08-02T10:06:00,13,13,LATE_AIRCRAFT
9E035_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-16,2022-08-16T15:00:00,2022-08-16T15:18:00,2022-08-16T17:00:00,2022-08-16T17:22:00,18,22,LATE_AIRCRAFT
9E036_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-19,2022-08-19T05:09:00,2022-08-19T05:35:00,2022-08-19T07:09:00,2022-08-19T07:35:00,26,26,LATE_AIRCRAFT
9E037_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-05,2022-08-05T08:26:00,2022-08-05T08:46:00,2022-08-05T10:26:00,2022-08-05T10:53:00,20,27,LATE_AIRCRAFT
9E038_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-03,2022-08-03T19:39:00,2022-08-03T19:44:00,2022-08-03T21:39:00,2022-08-03T21:53:00,5,14,LATE_AIRCRAFT
9E039_OMA_20228,Endeavor Air Inc.,OMA,XXX,2022-08-16,2022-08-16T12:49:00,2022-08-16T12:50:00,2022-08-16T14:49:00,2022-08-16T14:53:00,1,4,LATE_AIRCRAFT
OO000_SPI_20199,SkyWest Airlines Inc.,SPI,XXX,2019-09-20,2019-09-20T00:29:00,2019-09-20T00:31:00,2019-09-20T02:29:00,2019-09-20T02:29:00,2,-1,CARRIER
OO001_SPI_20199,SkyWest Airlines Inc.,SPI,XXX,2019-09-18,2019-09-18T07:37:00,2019-09-18T07:11:00,2019-09-18T09:37:00,2019-09-18T09:14:00,34,37,CARRIER
