"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"AAI0000TNCA","2023-09-07T22:00:00","","","","","FM-15","223","1007.0","26.0","30.0","","","","","79.0","FEW:02 5.49","","","9.999","","70.0","","10.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 072200Z 07021KT 9999 FEW018 30/26 Q1007 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T23:00:00","","","","","FM-15","223","1007.0","26.0","30.0","","","","","79.0","FEW:02 5.49","","","9.999","","70.0","","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 072300Z 07018KT 9999 FEW018 30/26 Q1007 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T00:00:00","","","","","FM-15","223","1008.0","26.0","29.0","","","1.7","3","84.0","FEW:02 5.49 BKN:05 105.0","1008.5","1008.1","9.999","27.0","80.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 080000Z 08016KT 9999 FEW018 29/26 Q1008 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T01:00:00","","","","","FM-15","223","1009.0","26.0","29.0","","","","","84.0","FEW:02 5.49","","","9.999","","90.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 080100Z 09017KT 9999 FEW018 29/26 Q1009 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T02:00:00","","","","","FM-15","223","1010.0","26.0","29.0","","","","","84.0","FEW:02 5.49","","","9.999","","90.0","","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 080200Z 09015KT 9999 FEW018 29/26 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T03:00:00","","","","","FM-15","223","1010.0","26.0","29.0","","","2.0","1","84.0","FEW:02 5.49 BKN:05 105.0","1010.5","1010.1","9.999","26.5","90.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 080300Z 09017KT 9999 FEW018 29/26 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T04:00:00","","","","","FM-15","223","1010.0","26.0","29.0","","","","","84.0","FEW:02 5.49","","","9.999","","90.0","","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 080400Z 09015KT 9999 FEW018 29/26 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T05:00:00","","","","","FM-15","223","1010.0","25.0","29.0","","","","","79.0","FEW:02 5.49","","","9.999","","80.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 080500Z 08016KT 9999 FEW018 29/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T06:00:00","","","","","FM-15","223","1011.0","25.0","29.0","","","-1.0","8","79.0","FEW:02 5.49 BKN:05 105.0","1009.6","1009.2","9.999","26.5","80.0","","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 080600Z 08015KT 9999 FEW018 29/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T07:00:00","","","","","FM-15","223","1010.0","25.0","29.0","","","","","79.0","FEW:02 5.49","","","9.999","","90.0","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 080700Z 09014KT 9999 FEW018 29/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T08:00:00","","","","","FM-15","223","1009.0","25.0","29.0","","","","","79.0","FEW:02 5.49","","","9.999","","90.0","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 080800Z 09014KT 9999 FEW018 29/25 Q1009 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T09:00:00","","","","","FM-15","223","1009.0","25.0","28.0","","","0.2","3","84.0","FEW:02 5.49 BKN:05 105.0","1009.8","1009.4","9.999","26.0","100.0","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 080900Z 10014KT 9999 FEW018 28/25 Q1009 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T10:00:00","","","","","FM-15","223","1010.0","25.0","28.0","","","","","84.0","FEW:02 5.49","","","9.999","","110.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 081000Z 11013KT 9999 FEW018 28/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T11:00:00","","","","","FM-15","223","1010.0","25.0","29.0","","","","","79.0","FEW:02 5.49","","","9.999","","100.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 081100Z 10013KT 9999 FEW018 29/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T12:00:00","","","","","FM-15","223","1011.0","25.0","30.0","","","0.9","1","75.0","FEW:02 6.1 BKN:05 105.0","1010.9","1010.5","9.999","25.9","110.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 081200Z 11016KT 9999 FEW020 30/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T13:00:00","","","","","FM-15","223","1011.0","25.0","31.0","","","","","70.0","FEW:02 7.01","","","9.999","","VRB","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR TNCA 081300Z 11016KT 080V140 9999 FEW023 31/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T14:00:00","","","","","FM-15","223","1011.0","24.0","31.0","","","","","66.0","SCT:04 7.62","","","9.999","","110.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 081400Z 11016KT 9999 SCT025 31/24 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T15:00:00","","","","","FM-15","223","1012.0","24.0","32.0","","","1.0","2","63.0","SCT:04 6.4 BKN:07 105.0","1011.9","1011.5","9.999","26.5","90.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 081500Z 09017KT 9999 SCT021 32/24 Q1012 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T15:21:00","","","","","FM-16","223","1011.0","24.0","33.0","","","","","59.0","SCT:04 6.4","","","9.999","","VRB","13.4","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET068SPECI TNCA 081521Z 11016G26KT 090V150 9999 SCT021 33/24 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T16:00:00","","","","","FM-15","223","1011.0","25.0","31.0","","||16","","","70.0","SCT:04 6.4 SCT:04 9.14","","","9.999","","90.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET069METAR TNCA 081600Z 09016KT 9999 VCSH SCT021 SCT030 31/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T17:00:00","","","","","FM-15","223","1011.0","25.0","31.0","","","","","70.0","SCT:04 6.4","","","9.999","","100.0","","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 081700Z 10015KT 9999 SCT021 31/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T18:00:00","","","","","FM-15","223","1010.0","25.0","32.0","","","-1.8","8","67.0","SCT:04 8.53 BKN:06 105.0","1010.1","1009.7","9.999","26.5","VRB","","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR TNCA 081800Z 11015KT 090V160 9999 SCT028 32/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T19:00:00","","","","","FM-15","223","1009.0","25.0","32.0","","","","","67.0","SCT:04 7.92","","","9.999","","90.0","","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 081900Z 09018KT 9999 SCT026 32/25 Q1009 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T20:00:00","","","","","FM-15","223","1008.0","25.0","31.0","","","","","70.0","FEW:02 6.4","","","9.999","","80.0","","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 082000Z 08019KT 9999 FEW021 31/25 Q1008 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T21:00:00","","","","","FM-15","223","1008.0","25.0","31.0","","","-1.8","6","70.0","FEW:02 6.4 BKN:06 105.0","1008.3","1007.9","9.999","26.5","70.0","","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 082100Z 07019KT 9999 FEW021 31/25 Q1008 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T22:00:00","","","","","FM-15","223","1008.0","25.0","31.0","","","","","70.0","FEW:02 6.4","","","9.999","","60.0","","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 082200Z 06019KT 9999 FEW021 31/25 Q1008 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-08T23:00:00","","","","","FM-15","223","1009.0","25.0","30.0","","","","","75.0","FEW:02 5.79","","","9.999","","70.0","","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 082300Z 07019KT 9999 FEW019 30/25 Q1009 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-09T00:00:00","","","","","FM-15","223","1009.0","25.0","29.0","","","1.2","3","79.0","FEW:02 5.49 BKN:06 105.0","1009.5","1009.1","9.999","25.9","80.0","","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 090000Z 08018KT 9999 FEW018 29/25 Q1009 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-09T01:00:00","","","","","FM-15","223","1010.0","25.0","29.0","","","","","79.0","FEW:02 5.49","","","9.999","","80.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 090100Z 08017KT 9999 FEW018 29/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-09T02:00:00","","","","","FM-15","223","1011.0","25.0","29.0","","","","","79.0","FEW:02 5.49","","","9.999","","80.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 090200Z 08017KT 9999 FEW018 29/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-09T03:00:00","","","","","FM-15","223","1011.0","25.0","29.0","","","","","79.0","FEW:02 5.49","","","9.999","","80.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 090300Z 08016KT 9999 FEW018 29/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-09T04:00:00","","","","","FM-15","223","1012.0","25.0","29.0","","","","","79.0","FEW:02 5.49","","","9.999","","90.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 090400Z 09017KT 9999 FEW018 29/25 Q1012 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-09T05:00:00","","","","","FM-15","223","1011.0","25.0","29.0","","","","","79.0","FEW:02 5.49","","","9.999","","90.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 090500Z 09013KT 9999 FEW018 29/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-09T06:00:00","","","","","FM-15","223","1011.0","25.0","28.0","","","-0.4","8","84.0","FEW:02 5.79 BKN:06 105.0","1011.1","1010.7","9.999","26.0","100.0","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 090600Z 10011KT 9999 FEW019 28/25 Q1011 NOSIG=","","","","","","","","","",""
